,código,fecha,dia,mes,año,servicio,Servicio resumido,ciudad,estado,municipio,Región,Columna1,medio,tipo de evento,Evento resumido,periodista,vocero,población vulnerable,Número de personas afectadas,Unidad de medida,gremio u organización,tipo de institución,Tipo de registro,url,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
1572,,2019/10/07,7.0,10.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/avenida-dalla-costa-contaminada/,,,,,,,,,,,,,,,
1573,,2019/10/07,7.0,10.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/sin-agua-un-95-de-las-malvinas/,,,,,,,,,,,,,,,
1577,,2019/10/08,8.0,10.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/alta-vista-sin-agua-por-falla-en-equipo-de-bombeo/,,,,,,,,,,,,,,,
1578,,2019/10/08,8.0,10.0,2019.0,GAS,Gas doméstico,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/protestan-por-gas-en-chirica/,,,,,,,,,,,,,,,
1582,,2019/10/09,9.0,10.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/habitantes-en-brisas-del-orinoco-sin-agua/,,,,,,,,,,,,,,,
1592,,2019/10/14,14.0,10.0,2019.0,INTERNET HOGAR,Telecomunicaciones,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/reportan-fallas-de-internet/,,,,,,,,,,,,,,,
1593,,2019/10/14,14.0,10.0,2019.0,TELEFONÍA FIJA,Telecomunicaciones,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/reportan-fallas-de-internet/,,,,,,,,,,,,,,,
1595,,2019/10/15,15.0,10.0,2019.0,ASEO URBANO ,Aseo urbano,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/basura-en-la-principal-de-unare/,,,,,,,,,,,,,,,
1597,,2019/10/16,16.0,10.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/aseo-no-pasa-por-jose-tadeo-monagas/,,,,,,,,,,,,,,,
1598,,2019/10/16,16.0,10.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/aseo-no-pasa-por-jose-tadeo-monagas/,,,,,,,,,,,,,,,
1603,,2019/10/17,17.0,10.0,2019.0,AGUA,Agua,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/comunidades-llevan-meses-sin-agua/,,,,,,,,,,,,,,,
1604,,2019/10/17,17.0,10.0,2019.0,INTERNET HOGAR,Telecomunicaciones,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/en-la-urb-gran-sabana-llevan-mas-de-5-meses-sin-internet/,,,,,,,,,,,,,,,
1605,,2019/10/17,17.0,10.0,2019.0,TELEFONÍA FIJA,Telecomunicaciones,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/en-la-urb-gran-sabana-llevan-mas-de-5-meses-sin-internet/,,,,,,,,,,,,,,,
1607,,2019/10/19,19.0,10.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/villa-africana-y-los-olivos-sin-agua/,,,,,,,,,,,,,,,
1608,,2019/10/19,19.0,10.0,2019.0,ELECTRICIDAD,Electricidad,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/energia-falla-en-villa-gumilla/,,,,,,,,,,,,,,,
1610,,2019/10/20,20.0,10.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/mas-vertederos-de-basura-en-ciudad-guayana/,,,,,,,,,,,,,,,
1611,,2019/10/20,20.0,10.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/campos-de-ferrominera-con-racionamiento-de-agua/,,,,,,,,,,,,,,,
1616,,2019/10/22,22.0,10.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/especiales/dona-barbara-entre-basura-e-inseguridad/,,,,,,,,,,,,,,,
1617,,2019/10/22,22.0,10.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/avenida-cisneros-abandonada/,,,,,,,,,,,,,,,
1619,,2019/10/23,23.0,10.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/parroquias-de-san-felix-sin-agua-por-falla-electrica/,,,,,,,,,,,,,,,
1620,,2019/10/23,23.0,10.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/protestan-en-brisas-de-macagua/,,,,,,,,,,,,,,,
1626,,2019/10/24,24.0,10.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/tranca-en-la-redoma-de-el-dorado/,,,,,,,,,,,,,,,
1632,,2019/10/25,25.0,10.0,2019.0,ASEO URBANO ,Aseo urbano,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/la-monsenor-zabaleta-entre-basura/,,,,,,,,,,,,,,,
1636,,2019/10/26,26.0,10.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/habitantes-en-vista-al-sol-sin-agua/,,,,,,,,,,,,,,,
1637,,2019/10/26,26.0,10.0,2019.0,AGUA,Agua,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/en-calceta-del-medio-viven-sin-servicios-basicos/,,,,,,,,,,,,,,,
1638,,2019/10/27,27.0,10.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/san-rafael-se-hunde-en-basura/,,,,,,,,,,,,,,,
1641,,2019/10/28,28.0,10.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/la-unidad-esta-abarrotada-de-basura/,,,,,,,,,,,,,,,
1642,,2019/10/28,28.0,10.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/trabajadores-de-la-calle-ramirez-claman-por-aseo-urbano/,,,,,,,,,,,,,,,
1643,,2019/10/28,28.0,10.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/villa-central-vive-calamidad-por-falta-de-agua/,,,,,,,,,,,,,,,
1646,,2019/10/29,29.0,10.0,2019.0,GAS,Gas doméstico,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/quejas-por-servicio-de-gas/,,,,,,,,,,,,,,,
1659,,2019/10/31,31.0,10.0,2019.0,AGUA,Agua,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/villa-paraiso-sin-agua/,,,,,,,,,,,,,,,
1669,,2019/11/01,1.0,11.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/ruta-ii-sumergida-en-basura/,,,,,,,,,,,,,,,
1670,,2019/11/01,1.0,11.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/ruta-ii-sumergida-en-basura/,,,,,,,,,,,,,,,
1671,,2019/11/01,1.0,11.0,2019.0,ELECTRICIDAD,Electricidad,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,SERVICIO MALA CALIDAD,Servicio de mala calidad,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/ruta-ii-sumergida-en-basura/,,,,,,,,,,,,,,,
1672,,2019/11/03,3.0,11.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/caida-de-lineas-de-alta-tension-deja-sin-agua-a-san-felix/,,,,,,,,,,,,,,,
1693,,2019/11/05,5.0,11.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/el-guamo-sin-agua/,,,,,,,,,,,,,,,
1702,,2019/11/06,6.0,11.0,2019.0,AGUA,Agua,EL PALMAR,BOLÍVAR,PADRE PEDRO CHIEN,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/padre-pedro-chien-esta-sin-agua/,,,,,,,,,,,,,,,
1703,,2019/11/07,7.0,11.0,2019.0,ASEO URBANO ,Aseo urbano,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-ventuari-no-toleran-la-basura/,,,,,,,,,,,,,,,
1716,,2019/11/09,9.0,11.0,2019.0,AGUA,Agua,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/80-de-upata-esta-sin-agua/,,,,,,,,,,,,,,,
1717,,2019/11/09,9.0,11.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/habitantes-de-bella-vista-sin-agua-potable/,,,,,,,,,,,,,,,
1718,,2019/11/10,10.0,11.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vertedero-de-basura-en-la-centurion/,,,,,,,,,,,,,,,
1725,,2019/11/11,11.0,11.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,1,COMERCIAL,,,Evento,https://primicia.com.ve/guayana/ciudad/entre-basura-y-zamuros-en-el-mercado-de-san-felix/,,,,,,,,,,,,,,,
1726,,2019/11/11,11.0,11.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,SERVICIO MALA CALIDAD,Servicio de mala calidad,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/dalla-costa-inundada-en-desechos/,,,,,,,,,,,,,,,
1727,,2019/11/11,11.0,11.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-la-ud-145-sin-agua-desde-hace-8-meses/,,,,,,,,,,,,,,,
1728,,2019/11/11,11.0,11.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA SERVICIO MALA CALIDAD,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-la-ud-145-sin-agua-desde-hace-8-meses/,,,,,,,,,,,,,,,
1729,,2019/11/11,11.0,11.0,2019.0,ELECTRICIDAD,Electricidad,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA SERVICIO MALA CALIDAD,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-la-ud-145-sin-agua-desde-hace-8-meses/,,,,,,,,,,,,,,,
1732,,2019/11/12,12.0,11.0,2019.0,GAS,Gas doméstico,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/protestan-frente-a-pdvsa-gas-unare/,,,,,,,,,,,,,,,
1738,,2019/11/13,13.0,11.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/11-de-abril-sin-agua-potable/,,,,,,,,,,,,,,,
1740,,2019/11/14,14.0,11.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/sectores-de-san-felix-permanecen-sin-agua-desde-hace-tres-dias/,,,,,,,,,,,,,,,
1741,,2019/11/14,14.0,11.0,2019.0,AGUA,Agua,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/sectores-agricolas-sin-una-gota-de-agua/,,,,,,,,,,,,,,,
1743,,2019/11/15,15.0,11.0,2019.0,ELECTRICIDAD,Electricidad,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/los-mangos-sin-luz/,,,,,,,,,,,,,,,
1747,,2019/11/17,17.0,11.0,2019.0,ELECTRICIDAD,Electricidad,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/calle-arismendi-lleva-varios-dias-sin-luz/,,,,,,,,,,,,,,,
1748,,2019/11/17,17.0,11.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/los-alacranes-vencidos-por-la-basura/,,,,,,,,,,,,,,,
1749,,2019/11/17,17.0,11.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA SERVICIO MALA CALIDAD,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/doctores-denuncian-mal-estado-del-agua/,,,,,,,,,,,,,,,
1753,,2019/11/18,18.0,11.0,2019.0,AGUA,Agua,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/3-de-mayo-vive-sin-agua/,,,,,,,,,,,,,,,
1756,,2019/11/19,19.0,11.0,2019.0,GAS,Gas doméstico,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/guayaneses-protestan-por-gas/,,,,,,,,,,,,,,,
1757,,2019/11/19,19.0,11.0,2019.0,GAS,Gas doméstico,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/guayaneses-protestan-por-gas/,,,,,,,,,,,,,,,
1758,,2019/11/19,19.0,11.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/guayaneses-protestan-por-gas/,,,,,,,,,,,,,,,
1762,,2019/11/19,19.0,11.0,2019.0,ELECTRICIDAD,Electricidad,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/sin-luz-en-la-esperanza/,,,,,,,,,,,,,,,
1765,,2019/11/20,20.0,11.0,2019.0,GAS,Gas doméstico,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/tranca-por-falta-de-gas-en-el-sector-la-laguna/,,,,,,,,,,,,,,,
1767,,2019/11/21,21.0,11.0,2019.0,AGUA,Agua,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/en-el-plomo-consumen-agua-no-apta/,,,,,,,,,,,,,,,
1773,,2019/11/22,22.0,11.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-reparan-fugas-de-agua/,,,,,,,,,,,,,,,
1785,,2019/11/23,23.0,11.0,2019.0,AGUA,Agua,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/urb-manuel-piar-lleva-anos-sin-agua/,,,,,,,,,,,,,,,
1795,,2019/11/25,25.0,11.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/sector-el-guamo-con-escasez-de-agua/,,,,,,,,,,,,,,,
1797,,2019/11/26,26.0,11.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/tenemos-5-dias-sin-agua-potable/,,,,,,,,,,,,,,,
1800,,2019/11/27,27.0,11.0,2019.0,AGUA,Agua,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/el-valle-sin-agua-potable/,,,,,,,,,,,,,,,
1811,,2019/11/29,29.0,11.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/hidrobolivar-siguen-sin-agua-las-parroquias-cachamay-universidad-y-60-de-unare/,,,,,,,,,,,,,,,
1812,,2019/11/30,30.0,11.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/sector-las-americas-padece-por-falta-de-agua/,,,,,,,,,,,,,,,
1820,,2019/12/02,2.0,12.0,2019.0,INTERNET HOGAR,Telecomunicaciones,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/lomas-del-caroni-sin-cantv/,,,,,,,,,,,,,,,
1821,,2019/12/02,2.0,12.0,2019.0,TELEFONÍA FIJA,Telecomunicaciones,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/lomas-del-caroni-sin-cantv/,,,,,,,,,,,,,,,
1822,,2019/12/02,2.0,12.0,2019.0,INTERNET HOGAR,Telecomunicaciones,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,COBRO EN DIVISAS,Cobro en divisas,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/lomas-del-caroni-sin-cantv/,,,,,,,,,,,,,,,
1823,,2019/12/02,2.0,12.0,2019.0,TELEFONÍA FIJA,Telecomunicaciones,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,COBRO EN DIVISAS,Cobro en divisas,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/lomas-del-caroni-sin-cantv/,,,,,,,,,,,,,,,
1832,,2019/12/03,3.0,12.0,2019.0,TELEFONÍA FIJA,Telecomunicaciones,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/lomas-del-caroni-sin-cantv/,,,,,,,,,,,,,,,
1833,,2019/12/03,3.0,12.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/el-pao-esta-en-crisis/,,,,,,,,,,,,,,,
1834,,2019/12/03,3.0,12.0,2019.0,GAS,Gas doméstico,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/el-pao-esta-en-crisis/,,,,,,,,,,,,,,,
1835,,2019/12/03,3.0,12.0,2019.0,GAS,Gas doméstico,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/tenemos-3-meses-sin-el-servicio/,,,,,,,,,,,,,,,
1852,,2019/12/04,4.0,12.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/calle-monagas-clausurada-por-basura/,,,,,,,,,,,,,,,
